Gender,Height,Weight
Female,167.3,66.7
Female,178.9,74
Female,159.1,53.3
Female,159.9,59
Female,162.4,61.5
Female,171.2,71.6
Female,162.7,69.6
Female,154.6,50.8
Female,158.8,58.4
Female,161.5,59
Female,154.9,52.3
Female,160.5,60.3
Female,170.6,75.5
Female,154.5,53.2
Female,166.5,70.4
Female,174.2,75.2
Female,170.1,70.5
Female,150.6,56.5
Female,145.8,48.3
Female,160.8,55.3
Female,162.4,61
Female,168.6,73.6
Female,166.1,64.8
Female,156.1,49.5
Female,157.7,54.1
Female,154.7,59.7
Female,170.3,63.5
Female,148.5,41
Female,158.1,60.7
Female,154.2,54.7
Female,161.5,69.9
Female,158,51.2
Female,151.8,54.8
Female,156.5,56.1
Female,158.6,57.9
Female,153,59.7
Female,155.2,53.2
Female,162.1,66.3
Female,152.7,50
Female,157.9,53.4
Female,154.5,48.7
Female,154.5,50
Female,169.3,60.3
Female,162.5,67.8
Female,157.8,62.1
Female,164.1,61.1
Female,165.7,58.3
Female,160,62.4
Female,164.4,65.2
Female,157.5,56.4
Female,160.1,56.9
Female,156.8,48.6
Female,168.2,67.8
Female,165,70.4
Female,172.7,64.5
Female,161.5,60.8
Female,167.4,57.3
Female,156.4,57.9
Female,154.6,49.4
Female,156.1,52
Female,160.6,60
Female,172.6,73.6
Female,163.5,70.6
Female,140.6,40.1
Female,156.4,53.3
Female,170.4,72.9
Female,168.8,73.2
Female,165.2,58.1
Female,155.4,55
Female,167.5,71.2
Female,158,56.3
Female,170,70.3
Female,156,58
Female,160,64
Female,159.3,57.3
Female,157.9,54.1
Female,159.8,54.5
Female,158.6,62.8
Female,141.4,31.3
Female,154.8,56.6
Female,166.3,65.5
Female,154.7,61.1
Female,151.9,46.3
Female,163.7,68.7
Female,175.3,72.2
Female,169.3,71.1
Female,163.4,61.1
Female,162,69.2
Female,169.1,70
Female,166.5,75.7
Female,172.2,73.7
Female,173.5,68.3
Female,171.3,75.2
Female,156.1,46.2
Female,152.3,50.5
Female,159.5,48.8
Female,157.7,55.6
Female,147,50.2
Female,150.5,50.4
Female,154.6,52.1
Female,151.8,51.1
Female,161.8,60.9
Female,159.1,54.3
Female,165.4,64.2
Female,147,42.4
Female,177.6,73.7
Female,159.7,61.5
Female,151.5,49.6
Female,163.4,71.1
Female,159.4,65.7
Female,161.7,53.6
Female,177.4,77.8
Female,152.8,42.7
Female,158.2,59.9
Female,163.4,61.6
Female,158.8,58.6
Female,159.7,59.5
Female,158.5,57.6
Female,152.7,51.4
Female,157.7,56.1
Female,163.2,64.6
Female,168.5,59.5
Female,164.5,57.1
Female,163.6,64.5
Female,176.1,71.3
Female,157.1,57.6
Female,164,60.9
Female,169.7,75.3
Female,164.6,66.8
Female,161.9,61.5
Female,168.5,69.5
Female,168.3,64.7
Female,156.7,57.5
Female,164.3,56.6
Female,177.3,82.8
Female,155.4,54
Female,161,63.2
Female,168.7,60.9
Female,164.2,58.3
Female,160.8,57.3
Female,157,60.6
Female,170.3,81.5
Female,150.7,54.8
Female,155.5,51.8
Female,147.1,45.6
Female,161.1,58.7
Female,163.6,64.5
Female,165.7,65.3
Female,169,66.9
Female,167,66
Female,161.9,51.8
Female,156.4,53.5
Female,150.5,63.1
Female,156.1,53.1
Female,159,61.1
Female,174.6,69.7
Female,164.1,65.5
Female,153.9,45.4
Female,164.2,61
Female,158.6,60.2
Female,158.5,52.9
Female,164.6,67.3
Female,165.3,67.3
Female,157.7,58.3
Female,168.8,72.6
Female,158.9,57
Female,167.6,64
Female,154.7,52.9
Female,159.4,54.7
Female,161.9,64.6
Female,160.5,56.9
Female,157.9,59.5
Female,162.5,68.2
Female,156.1,53.9
Female,165,64.3
Female,157.8,54
Female,162.3,63.8
Female,165.7,68.1
Female,163.4,51.7
Female,165.2,63.6
Female,145.6,42.6
Female,160.6,57.6
Female,169.9,73.1
Female,162.5,60.5
Female,153.8,53.7
Female,165.8,62.6
Female,161.2,60.6
Female,165.2,68.1
Female,160.6,63.6
Female,166.8,68.6
Female,153.8,51.4
Female,153.9,51.1
Female,169.4,59.9
Female,160.5,58.9
Female,173.5,75.7
Female,161.5,61.6
Female,154.7,54.3
Female,155.7,53.7
Female,164.7,70.2
Female,160.7,63.1
Female,163.3,63.9
Female,159,69.7
Female,171,72.8
Female,162.7,62.3
Female,163.2,64.7
Female,153.7,56.1
Female,164,60.5
Female,167.7,68.5
Female,156.7,53.1
Female,161.7,67.7
Female,159.9,56.6
Female,173.4,70.6
Female,161,65.3
Female,158.7,62.8
Female,165.9,62.1
Female,166.1,66.7
Female,167.2,70.7
Female,168.5,67
Female,166.6,65.1
Female,163.4,62.5
Female,164.1,67.6
Female,165.5,63.5
Female,157.1,64
Female,163.6,63.5
Female,164.6,67.9
Female,169.4,78.7
Female,162.4,64.8
Female,164.2,61.3
Female,168.2,76.7
Female,154.8,53.8
Female,158.5,59.3
Female,160,55.5
Female,153.8,55.1
Female,159.5,65.7
Female,171,74.9
Female,150.9,56.2
Female,161.7,61.1
Female,167.2,77.4
Female,159.1,48.4
Female,162.9,59.2
Female,178.2,74.4
Female,173.4,78
Female,152.3,52.4
Female,148.4,43.7
Female,155.7,62.2
Female,161.4,60.5
Female,166.2,58.1
Female,156.2,58.7
Female,157.8,60.2
Female,161.1,54.5
Female,170.1,75.5
Female,163.8,65
Female,163,58.8
Female,170.2,75.5
Female,159.2,65.4
Female,165.8,72.8
Female,168,68.7
Female,163.3,55
Female,159.1,62.6
Female,160.2,67.6
Female,160.6,59.8
Female,164.6,68.7
Female,155,53.5
Female,164.4,64.2
Female,160.4,54.7
Female,160.4,62.9
Female,163.5,67.9
Female,160.6,61.5
Female,154.5,51
Female,153.5,53.6
Female,168.6,68.6
Female,171.8,74
Female,160.3,54.9
Female,171.5,79.4
Female,166.1,71.8
Female,149.9,51.6
Female,169.1,67.6
Female,170.5,66.5
Female,157.5,58.7
Female,165.4,58.5
Female,165.7,68.8
Female,156.5,62
Female,168.4,70.2
Female,159,52.2
Female,176.1,76
Female,160.6,52.6
Female,165.1,63.8
Female,154.1,58.3
Female,166.1,70
Female,160.3,69.6
Female,160.1,59.7
Female,163.8,64.6
Female,161.7,64.4
Female,157.8,56.5
Female,170.4,69.2
Female,164,66.4
Female,167.7,66.5
Female,162.1,57
Female,171.7,77.6
Female,169,74.5
Female,158.8,56.7
Female,175.4,79.3
Female,163.1,59.1
Female,165.3,70.1
Female,160.5,60.5
Female,159.7,64.8
Female,156.2,57.2
Female,158.8,59.9
Female,167.2,62.9
Female,159.3,57.4
Female,157.5,62.1
Female,163,59.3
Female,155,54.9
Female,159.4,61.4
Female,159.4,61.1
Female,166.5,68.1
Female,160.3,57.8
Female,161.9,61.8
Female,171.4,77.4
Female,151.8,43.3
Female,162.6,63
Female,162.4,59.4
Female,173.4,78.7
Female,153.1,41.7
Female,160.6,49.5
Female,166,73.2
Female,157.7,60.2
Female,167.6,75.7
Female,161.5,64.7
Female,148.9,47.9
Female,158.4,67
Female,157.6,61.5
Female,165.4,74.1
Female,162,57.1
Female,156.5,57
Female,160.4,61.1
Female,155.9,63.2
Female,158.5,60.3
Female,160.3,58
Female,165.8,66
Female,172.3,81.8
Female,154.7,53.1
Female,157.5,55.7
Female,172.7,72.8
Female,163.6,72.6
Female,164.4,66.2
Female,155.4,54
Female,175.6,78.8
Female,151.8,48.2
Female,162.3,60.5
Female,161.5,56.6
Female,168.9,74.5
Female,163.6,67.3
Female,171.6,70.1
Female,161.3,69.4
Female,158,61
Female,165.9,63.1
Female,169.6,69.4
Female,162.9,65.5
Female,169,70.7
Female,162,62.3
Female,168.1,66.3
Female,165.2,66.1
Female,148.3,52.1
Female,159.4,65.2
Female,155,55.6
Female,153.4,48.4
Female,165.7,61.5
Female,168.2,64.8
Female,161,59.1
Female,167.4,62.1
Female,157.7,51.1
Female,162.4,66.6
Female,149.3,41.2
Female,166.6,69.3
Female,168.4,63.5
Female,166.2,64.7
Female,173,70.5
Female,171.2,73.2
Female,173.5,76.6
Female,174.8,85.6
Female,163,63.3
Female,169.1,65.3
Female,173.2,78.2
Female,172.5,74.6
Female,176.2,80.6
Female,164,66.4
Female,165.1,56.2
Female,154.3,58.9
Female,169.3,73
Female,166.2,64.6
Female,165.2,67.5
Female,168.3,75.1
Female,165.9,60.6
Female,162,53.3
Female,169.2,67.5
Female,164.4,66.6
Female,154.1,51.5
Female,162,63.7
Female,154.6,53.4
Female,164.7,63.9
Female,167.1,68.7
Female,159.1,57.8
Female,161,51.9
Female,158.9,54.7
Female,179.5,73.6
Female,159.3,54.2
Female,171.2,76
Female,151.3,50.3
Female,161.8,59.1
Female,161.9,63.7
Female,168.2,64.9
Female,156.2,61.3
Female,159.5,61.5
Female,157.3,50.2
Female,168.2,62.2
Female,162,60.9
Female,160.3,62
Female,162.3,65.5
Female,169.8,69.4
Female,167.8,68.5
Female,163.2,73.8
Female,156.2,54.1
Female,169.7,75
Female,152.7,55.5
Female,165.5,61.1
Female,158.6,61.7
Female,155.9,52.2
Female,161.6,62.6
Female,154.4,46.8
Female,163.9,73.7
Female,166.6,65.8
Female,171.5,76.8
Female,157.1,65.7
Female,146.4,44.8
Female,168.1,71.7
Female,166.9,79.3
Female,149,41.3
Female,168.2,79.4
Female,149.9,46.5
Female,172.6,66.8
Female,173.4,75.2
Female,162.9,68.3
Female,165.2,64
Female,152.9,49.7
Female,155.2,56.1
Female,175.6,76.6
Female,169.5,69.4
Female,156.7,58.9
Female,168.1,78
Female,142.4,42.9
Female,172.6,79.5
Female,160.9,63.2
Female,156.1,45.7
Female,174,80.2
Female,156.1,55.7
Female,173.9,78.3
Female,166.1,66.7
Female,142.5,36.5
Female,171.4,79.8
Female,162.3,66.1
Female,164.6,62.8
Female,155.5,59.2
Female,161.5,63.1
Female,148.6,46.3
Female,173.1,71.7
Female,161.9,67.5
Female,168.7,67.4
Female,151.3,59
Female,162.7,62.5
Female,157,68.8
Female,172.1,69.9
Female,151.3,60.3
Female,159.2,56.3
Female,167.5,64.8
Female,154.4,60.4
Female,171.2,72
Female,159.5,51.9
Female,161,58.1
Female,171.1,74.2
Female,158.9,58.5
Female,160.2,64.1
Female,158.1,53.9
Female,154.1,54.9
Female,157.8,53.2
Female,153.7,53.4
Female,157.9,59.7
Female,163.8,64.4
Female,165.8,67.2
Female,169.6,69.1
Female,152.1,49.3
Female,168.2,76.7
Female,172.5,68.4
Female,150.1,45.8
Female,175.6,74.8
Female,169.7,63.4
Female,162.9,65.8
Female,160.7,62.3
Female,159,62.6
Female,164.4,71.7
Female,161.1,63.6
Female,161,53.6
Female,163.3,54.5
Female,153.1,48.1
Female,164.9,55.6
Female,169,64.9
Female,163.4,63.6
Female,166,67.5
Female,158.1,60.5
Female,154,58.3
Female,163.8,61.3
Female,168.7,68.5
Female,175.2,75.8
Female,157.4,53.4
Female,157.9,53.8
Female,156,63.5
Female,164.5,56.5
Female,162.2,63.5
Female,168.3,72.8
Female,164.1,68.5
Female,163.6,61.8
Female,172.3,69.5
Female,161.9,65.7
Female,176,76.3
Female,171.8,66.2
Female,153.8,50.1
Female,152.5,53.3
Female,151.5,48.7
Female,173.6,79.4
Female,166.8,72
Female,173.1,74.8
Female,171.5,68.8
Female,161.2,57.5
Female,161.9,57.3
Female,170.4,72.8
Female,159.2,57.5
Female,170.8,69.6
Female,159.5,57.2
Female,157.8,62.3
Female,146.8,48.9
Female,161.1,55
Female,158.5,62.4
Female,157.6,57.6
Female,162,68
Female,174.5,75.7
Female,165.3,67.5
Female,156.4,52.9
Female,156.8,55.2
Female,163.9,66.7
Female,154.4,49.8
Female,165.7,63.7
Female,160.7,61.6
Female,165.2,64.8
Female,162,63.2
Female,159.8,59.7
Female,160.7,67.6
Female,163.6,62.1
Female,165.5,62.5
Female,163.2,62.8
Female,157.2,53.4
Female,159.4,55.6
Female,172,66
Female,168.4,76.3
Female,148.8,49.5
Female,156.6,58.5
Female,148.5,46.7
Female,165,65.7
Female,147.2,41.5
Female,173,70.2
Female,152.8,48.6
Female,166.7,70.7
Female,162.1,63
Female,171.6,68.4
Female,171.3,76.4
Female,165,57.1
Female,157.9,59.5
Female,164.1,76.6
Female,165.4,64.9
Female,163.3,72
Female,159.2,56.4
Female,162.5,50.2
Female,164.9,58.6
Female,169.4,71.6
Female,172.8,73.8
Female,159.8,62.2
Female,161.7,55.4
Female,148.3,43.8
Female,158.1,51.4
Female,170.9,70.6
Female,157.3,61.1
Female,156.6,61
Female,160.4,59.2
Female,166.8,66.5
Female,157,58.8
Female,156.6,54.7
Female,166.9,66.1
Female,150.5,53.3
Female,163.9,60.5
Female,162.3,76.7
Female,154,59.1
Female,167.5,71.3
Female,150.6,39.4
Female,169.7,69
Female,162,55.4
Female,166.8,62.2
Female,171.2,66.3
Female,164.5,68.3
Female,168.5,67.6
Female,161.8,54.9
Female,156.8,64.1
Female,158.4,58.4
Female,168.6,56.4
Female,156.5,63.7
Female,172.6,64.8
Female,164.4,66.3
Female,163.8,64.9
Female,159.5,59
Female,175.9,76.3
Female,154.8,52.1
Female,167.1,76.1
Female,178,75.2
Female,163.6,64.3
Female,158.2,58.7
Female,166,74.4
Female,167.3,59.8
Female,154.1,54.1
Female,163.5,60.4
Female,172.9,68.5
Female,162.5,64.2
Female,162.8,64.3
Female,164.5,67.7
Female,160.4,54.1
Female,154.8,61.5
Female,156.7,55.7
Female,167,63.4
Female,174.4,76.4
Female,156.7,57.2
Female,163.5,61.5
Female,153.5,49.8
Female,166.6,70.8
Female,159.5,49.5
Female,155.2,52.1
Female,165.2,71.1
Female,146,39.7
Female,151.2,55.8
Female,158,54.4
Female,152.4,51.7
Female,157.5,55
Female,159,54.2
Female,174.3,73.2
Female,154.6,63.9
Female,157.9,58.5
Female,150.3,48.4
Female,155.8,55.3
Female,174.3,81.3
Female,164.7,58.2
Female,160.1,55.2
Female,152,58
Female,157.4,60.5
Female,155.6,46.7
Female,156.8,57.7
Female,159.1,53.8
Female,166.3,65.6
Female,158,52.1
Female,152.4,43.9
Female,166.5,71.9
Female,163.2,65.8
Female,162.8,63.7
Female,158.8,64.7
Female,159.1,64.8
Female,169.3,66
Female,173,74.1
Female,157.5,62.1
Female,166.6,68.5
Female,161.5,63.8
Female,166.5,64.1
Female,144.2,40.3
Female,147.4,41.9
Female,174.2,77.6
Female,161.8,69.4
Female,160.5,63.1
Female,171.8,74.8
Female,169,72.6
Female,158.1,62
Female,153.9,44.4
Female,160.9,61.8
Female,170.3,72.9
Female,171.5,77.3
Female,166.8,72.3
Female,159.1,64.8
Female,161.3,62.2
Female,167.3,71
Female,164.7,65.7
Female,153.1,49.9
Female,180.2,79.8
Female,151.5,48.7
Female,158,62.3
Female,168.4,66.9
Female,166.8,67.3
Female,149.5,44.7
Female,161.8,60.3
Female,160.4,59.3
Female,153.9,48.5
Female,159.6,50.6
Female,159.3,54.3
Female,158,55.8
Female,162.2,56.9
Female,154.9,56.7
Female,169.4,61.6
Female,153.2,61.1
Female,158.9,58.7
Female,160,63.2
Female,156,53.6
Female,162.6,55.3
Female,157.7,49.6
Female,165.7,67.8
Female,172.8,73.4
Female,166.6,61.8
Female,165.5,63.5
Female,161.8,65.4
Female,165,61.1
Female,159,60.2
Female,167.8,73.9
Female,154.1,55.2
Female,164.7,67.9
Female,158.3,59.9
Female,161.4,66.7
Female,155.2,57.7
Female,163,57.7
Female,168.3,69.7
Female,145.3,45.1
Female,160.8,59.4
Female,149.8,48.1
Female,163.6,69
Female,168.6,69.3
Female,163.9,59.3
Female,169.2,70
Female,164.5,68.9
Female,151.8,60.5
Female,160.9,70.8
Female,162.4,66.6
Female,165.8,73.2
Female,168.6,67.2
Female,164.7,61.2
Female,169.9,68.7
Female,167.4,68.3
Female,161.9,60.6
Female,158.7,62.4
Female,167.8,64.1
Female,158.4,61.6
Female,161.1,61.1
Female,163.9,59.5
Female,163.2,63.2
Female,161.2,56.3
Female,164.5,66.8
Female,162.3,68.1
Female,155.1,50.7
Female,160.5,53.1
Female,163.1,62.4
Female,156.2,46.6
Female,162.5,64.6
Female,155.6,59.6
Female,166.8,62.1
Female,162.9,61.2
Female,172,66.9
Female,143.8,40.6
Female,147.9,44.8
Female,152.5,57
Female,151.1,57
Female,166.5,60.5
Female,160.2,59.5
Female,159.7,54.5
Female,166.3,62.7
Female,171,67.6
Female,153.4,55.4
Female,159.5,66.2
Female,163.8,63.5
Female,162,56.5
Female,161,62.6
Female,159.5,56
Female,159.8,58.9
Female,160.3,54.6
Female,155.9,59.3
Female,165.2,64.6
Female,154,55.3
Female,162.3,57.6
Female,165.6,68.3
Female,172.6,73.7
Female,158.2,58.2
Female,169.6,57.3
Female,165.7,58.6
Female,164.6,66.2
Female,155.7,55.6
Female,163.9,67.2
Female,157.5,53.1
Female,156.9,54.4
Female,163.2,64.1
Female,158.3,62.4
Female,149.9,48.9
Female,165.8,67.9
Female,161.8,57.9
Female,169.9,63.7
Female,150.3,50.8
Female,150.2,51.5
Female,154.9,49.9
Female,167.1,60.9
Female,168.7,71.1
Female,146.2,43.6
Female,157.2,52
Female,165.6,65.1
Female,175.7,74.4
Female,162.6,69.9
Female,162.5,57.8
Female,168.3,64.4
Female,165.5,65.3
Female,157.3,56.6
Female,169.7,76.5
Female,159.8,62.3
Female,158.4,61.2
Female,169.8,68.7
Female,162.3,56.6
Female,169.8,75
Female,168.9,65.4
Female,149.1,46.3
Female,160.5,62.6
Female,165.5,55.7
Female,160.2,56.5
Female,157.7,60.7
Female,164.1,58.7
Female,160.8,72.5
Female,162.8,64.5
Female,158,59.2
Female,155.4,47
Female,170.8,64.8
Female,181.5,79.4
Female,153.8,49.1
Female,159,56.7
Female,157.2,49
Female,158.3,56.1
Female,162.7,52.8
Female,152.9,58
Female,173.3,73.2
Female,166.2,61.1
Female,166.7,67.4
Female,151.2,48.4
Female,165.1,58.9
Female,167.3,72.5
Female,150.6,49.2
Female,167.8,64.7
Female,165.6,69.2
Female,166.9,63.8
Female,159,60.7
Female,168.7,73.5
Female,165.4,59.9
Female,166.1,58.7
Female,170.6,72.3
Female,163.2,67.3
Female,163,64.6
Female,155.2,54.6
Female,173.3,71.8
Female,161.1,57.1
Female,167.3,72.5
Female,165.1,70.8
Female,156.7,54.7
Female,176.4,77.2
Female,166.2,69.8
Female,164.7,64.8
Female,164.8,69.7
Female,157,65.6
Female,162.4,56.8
Female,162.4,63.9
Female,154.2,52.9
Female,162.5,71
Female,174.3,70.9
Female,155.7,62.6
Female,154.7,51.3
Female,162.9,64
Female,173.3,66
Female,170.2,73.5
Female,178.5,71.8
Female,154.5,59.6
Female,159.6,65
Female,171.9,80.5
Female,155.6,55.7
Female,167.8,70.9
Female,176.1,76
Female,153.9,57.8
Female,156.6,64.2
Female,161.9,63.4
Female,158.1,49.1
Female,165.6,65.2
Female,166.4,68.7
Female,165.7,65.7
Female,167.4,74.9
Female,141.9,47.1
Female,149.4,42.2
Female,161.8,64.6
Female,159.6,65.9
Female,164.8,65
Female,161,50.1
Female,163.2,65
Female,161.4,62.4
Female,168.2,69.6
Female,153.4,59.3
Female,176.9,72.5
Female,170.9,73.3
Female,159,60
Female,164.7,61.9
Female,157.3,51.6
Female,162.8,66.6
Female,155.3,53.9
Female,164.1,63.9
Female,163.5,64
Female,167.8,71.9
Female,152,45.2
Female,162.6,61.5
Female,162.8,60.9
Female,156.9,55.5
Female,162.7,63.2
Female,167.5,69
Female,160.3,55.4
Female,174.8,76.2
Female,178.5,84.8
Female,158.3,65.7
Female,151.9,50.8
Female,160,55.6
Female,157.4,50.1
Female,163,62.1
Female,153.7,56.6
Female,162.9,60.3
Female,161.9,63.5
Female,168.1,69.7
Female,172.1,69.3
Female,172.3,72.7
Female,147.6,43.7
Female,156.3,52.3
Female,159.8,68.6
Female,160.3,62.7
Female,162.7,57.7
Female,158.5,65
Female,163.4,65.3
Female,167.3,75.5
Female,169.2,64
Female,157.5,55.9
Female,156.1,62.2
Female,154.5,51.5
Female,153.9,49.6
Female,152.7,54
Female,144.4,44.2
Female,155.7,58.2
Female,151.7,49.9
Female,176.8,78.7
Female,170,61.7
Female,149,43.8
Female,154.2,53.2
Female,157.1,57.8
Female,169.9,73.9
Female,155,59.7
Female,159.9,61.1
Female,168.6,71.5
Female,166.8,72.5
Female,154.1,45.6
Female,160.4,54.9
Female,166.7,74.6
Female,149.8,41.6
Female,161.4,59.6
Female,169.3,68.7
Female,165.3,63.5
Female,152.1,53.7
Female,157.6,58.4
Female,174.5,78.5
Female,170.8,78.3
Female,158.8,57.7
Female,154.4,57.1
Female,149.1,54.2
Female,164.7,62.5
Female,179.2,89
Female,168.3,63.7
Female,159.4,61.1
Female,153.5,53.7
Female,164.7,64.9
Female,156.5,64.4
Female,164.8,67.8
Female,160.7,67.6
Female,163.7,55.6
Female,156.9,67.1
Female,152.7,49
Female,150.7,41.8
Female,170,61.2
Female,160.1,64
Female,166.5,67.7
Female,160.1,65
Female,160.9,61.6
Female,165.7,69.6
Female,153.3,58
Female,173.1,72.7
Female,164.4,64.4
Female,166.1,64.2
Female,159.9,59.5
Female,170.5,73.3
Female,155.6,45.9
Female,165.3,60.5
Female,165.8,58.6
Female,165.1,62.5
Female,164.7,70
Female,152.9,53.5
Female,176.9,71.2
Female,146.5,57.1
Female,156.4,58.3
Female,146.2,47.7
Female,167.1,65.2
Female,159.9,54.7
Female,175.4,75.5
Female,162.6,66.6
Female,151.1,58.5
Female,163.2,68.7
Female,167.1,72.3
Female,158,55.6
Female,159.6,55.8
Female,154.1,51.1
Female,154.4,52.1
Female,152.8,52.7
Female,149,43.4
Female,163.3,67.2
Female,154.3,51.4
Female,168.1,68.6
Female,166.8,65.4
Female,156.3,58.9
Female,161,68.3
Female,157.3,56.8
Female,162.7,61.6
Female,164,67.3
Female,161.3,61.2
Female,159.2,50.4
Female,159.5,56.4
Female,159.1,56.2
Female,151,50.7
Female,163.8,57.9
Female,154.2,59
Female,161.8,61.6
Female,151.9,46.6
Female,161.4,58.9
Female,173.9,77.2
Female,169.3,72.4
Female,169.5,66.6
Female,165.5,62
Female,176.5,80.7
Female,160.1,59.4
Female,154.1,52.1
Female,150.1,46.9
Female,152.4,51.9
Female,159.5,54.1
Female,156.3,55.7
Female,171.4,74.6
Female,164.6,63.7
Female,158.6,55.1
Female,169,68
Female,158,50.4
Female,165.9,61.9
Female,172.3,70.9
Female,162,75.3
Female,155.8,48.7
Female,168.4,62.8
Female,162.9,60.9
Female,160.3,53
Female,147.9,46.2
Female,160,54.5
Female,150.7,50
Female,160.1,57.5
Female,161.3,59.2
Female,157.7,61.9
Female,160.5,60
Female,165.3,69.7
Female,174.5,75.3
Female,160.1,59
Female,160.7,56.3
Female,162.3,59.4
Female,147.8,48.6
Female,146.8,39.1
Female,166,63.1
Female,157.6,55.4
Female,159,52.1
Female,161.8,63.8
Female,152.7,57.9
Female,171.7,71.6
Female,148.3,38.9
Female,154.7,54.6
Female,170.1,64.8
Female,153.8,48.4
Female,156.5,55.9
Female,158.7,57.5
Female,157.1,53
Female,154.6,52.2
Female,168,73.6
Female,154.8,50.3
Female,153.7,50.7
Female,168.1,69.7
Female,163.9,63.1
Female,161.1,64.2
Female,158.3,59.6
Female,159.8,56.7
Female,163.9,60.2
Female,164.5,60.6
Female,160.9,65.6
Female,159.5,55.8
Female,161.3,66.3
Female,162.7,67.9
Female,163.4,63
Female,160.2,61.7
Female,163.6,63.1
Female,164.3,63
Female,170.7,71.8
Female,162.2,57.5
Female,160.8,62.3
Female,150.7,46.5
Female,159.1,61
Female,153.5,52.7
Female,156.6,52
Female,154.5,48.7
Female,164.1,55.1
Female,154,54.6
Female,163,66.5
Female,164.4,73.3
Female,152.3,47
Female,165.8,63
Female,162.2,58.8
Female,160.4,64.4
Female,167.5,68
Female,168,73.6
Female,159.5,54.6
Female,167,64.4
Female,154.9,62.8
Female,162.8,67.7
Female,169.7,71.1
Female,168.7,60.2
Female,167.3,71.7
Female,151.8,47.1
Female,162.8,65.7
Female,151.6,50.1
Female,159.5,64.3
Female,167.5,56.9
Female,160.5,63.3
Female,169.2,72.6
Female,163.9,65.4
Female,156.9,49.9
Female,171.2,73.7
Female,160.7,53
Female,155.2,56.1
Female,163.2,60
Female,177.8,80.1
Female,173.6,69.7
Female,171.5,77.8
Female,162.7,75
Female,158.8,55.1
Female,161.4,65
Female,160.1,58.8
Female,167,63.3
Female,168,68.2
Female,168.1,76.1
Female,166.7,62.7
Female,159.2,61.2
Female,161.9,62.6
Female,154.4,49.5
Female,161.3,51.7
Female,161.1,66.2
Female,157.6,52.3
Female,163.6,57.9
Female,162.1,69.7
Female,158.1,52.9
Female,161.2,60.6
Female,162.8,60.5
Female,162.3,51
Female,159.1,60.4
Female,168.7,66.1
Female,162.2,62.2
Female,161.7,70.3
Female,164.5,62.8
Female,168.3,69.8
Female,158.7,53.2
Female,166.3,67
Female,155.4,50.6
Female,163.5,59.4
Female,159.3,62.7
Female,154.9,52.4
Female,159.4,53.4
Female,158,57.2
Female,168.1,76.1
Female,162,61.8
Female,167.1,70.9
Female,161.5,58.3
Female,151.1,49.4
Female,161.8,58.6
Female,153.8,50.1
Female,172.3,74.2
Female,152.4,53.4
Female,163.5,63.2
Female,163.3,59.5
Female,154.1,53.5
Female,158,54.4
Female,152.8,49.6
Female,151.5,45.6
Female,162.3,64.9
Female,163.7,63.7
Female,162.8,61.6
Female,158.7,69.5
Female,158.2,62.8
Female,151.7,52.1
Female,166.5,61.1
Female,168.5,71.1
Female,160.6,57
Female,159.6,46.4
Female,173.8,69.6
Female,159.3,49.3
Female,163.3,73.6
Female,157.3,57.1
Female,159.4,64.1
Female,160.3,62.2
Female,148.4,51.9
Female,176.2,82.4
Female,171.4,71.3
Female,159.6,58.4
Female,153.1,52.8
Female,170.9,68.5
Female,176.2,82.7
Female,153.4,56.2
Female,158.6,52.7
Female,158.1,64.5
Female,152.6,63.1
Female,166.4,66.6
Female,155.5,59.2
Female,152.9,57.3
Female,156.2,52.7
Female,174.1,68.8
Female,172.7,71.6
Female,153.7,54.9
Female,157.6,64.1
Female,152.9,45.1
Female,168.3,70
Female,167.4,62.2
Female,161.6,55.1
Female,157.9,60.8
Female,170.3,66
Female,159.3,51.5
Female,148.8,48.6
Female,169.9,66.3
Female,165.6,68
Female,161.7,55.5
Female,160.6,61.2
Female,161.2,60
Female,167.8,68.4
Female,164,64.8
Female,170.4,67.4
Female,165.2,58.7
Female,158.3,63.2
Female,173.7,74.3
Female,156.2,61.9
Female,160.4,60
Female,158,60.6
Female,166.5,61.1
Female,164,62.3
Female,165.3,70.8
Female,157,53.7
Female,164.2,61.7
Female,168.2,69.1
Female,161.8,58
Female,157,55.1
Female,161.4,64.4
Female,162.2,62.2
Female,161.4,61.1
Female,168,68.7
Female,158.5,50.3
Female,174.9,75.1
Female,165.7,62.2
Female,151.7,49.8
Female,155,54.8
Female,150.1,47.6
Female,156.6,52.5
Female,158.4,58.3
Female,167.7,60
Female,163.2,59.6
Female,156.3,56.5
Female,156.5,60.9
Female,165.7,62.3
Female,164.3,54.5
Female,163.1,65.1
Female,156.3,56.9
Female,159.4,62.4
Female,152.7,50.6
Female,169.6,64.8
Female,162.8,59.8
Female,152.7,58.8
Female,163.9,65
Female,164.5,66.3
Female,161.5,65.3
Female,157.4,57.7
Female,157.9,60.8
Female,164.9,69.2
Female,159.9,62
Female,148.6,51.6
Female,166.8,65.5
Female,158.3,60.8
Female,152.2,54.2
Female,164.3,65.5
Female,164.7,71.9
Female,154.1,56.1
Female,162,58.2
Female,172.9,82.9
Female,159.3,52.6
Female,154.8,52.1
Female,160.9,55.4
Female,170.7,70.8
Female,148.1,53.1
Female,172.8,77.9
Female,152.4,60.5
Female,162.8,66.6
Female,176.4,74.6
Female,166.9,63.5
